record_type,id,edge_id,seq,from_node,to_node,x,y,z,s_local,s_route,road_width,next_edge_ids,prev_edge_ids,is_route,is_goal,route_edge_ids,goal_edge_id,goal_x,goal_y,name,value,text
edge_point,,3,36,,,-1.618907132330986,4.568114964670271,0,3.819142813924898,,0.672,,,,,,,,,lower,,
edge_point,,3,37,,,-1.644788149061383,4.678797568752973,0,3.93281104111934,,0.672,,,,,,,,,lower,,
edge_point,,3,38,,,-1.668948668406808,4.786928715063706,0,4.043608493696164,,0.672,,,,,,,,,lower,,
edge_point,,3,39,,,-1.691334320911551,4.892233897953247,0,4.151266744571156,,0.672,,,,,,,,,lower,,
edge_point,,3,40,,,-1.711890737119906,4.994438611772374,0,4.255518218297818,,0.672,,,,,,,,,lower,,
edge_point,,3,41,,,-1.730563547576163,5.093268350871864,0,4.356096502140845,,0.672,,,,,,,,,lower,,
edge_point,,3,42,,,-1.747298382824614,5.188448609602496,0,4.452736744083955,,0.672,,,,,,,,,lower,,
edge_point,,3,43,,,-1.762040873409553,5.279704882315047,0,4.545176174729295,,0.672,,,,,,,,,lower,,
edge_point,,3,44,,,-1.774736649875268,5.366762663360295,0,4.633154808388779,,0.672,,,,,,,,,lower,,
edge_point,,3,45,,,-1.785331342766054,5.449347447089019,0,4.71641640830717,,0.672,,,,,,,,,lower,,
edge_point,,3,46,,,-1.7937705826262,5.527184727851994,0,4.794709850216383,,0.672,,,,,,,,,lower,,
edge_point,,3,47,,,-1.8,5.6,0,4.867791102934198,,0.672,,,,,,,,,lower,,
edge_point,,4,0,,,0.0,1.1999999984,0,0.0,,0.672,,,,,,,,,upper,,
edge_point,,4,1,,,0.051608865087697,1.2197143198916,0,0.055246080652969,,0.672,,,,,,,,,upper,,
edge_point,,4,2,,,0.103454533195919,1.246759386983231,0,0.113721793180296,,0.672,,,,,,,,,upper,,
edge_point,,4,3,,,0.15548263486896,1.28086069402567,0,0.175929690634744,,0.672,,,,,,,,,upper,,
edge_point,,4,4,,,0.207638800651108,1.321743735369696,0,0.242199508037784,,0.672,,,,,,,,,upper,,
edge_point,,4,5,,,0.259868661086657,1.369134005366087,0,0.312724652571118,,0.672,,,,,,,,,upper,,
edge_point,,4,6,,,0.312117846719898,1.422756998365618,0,0.387593890429966,,0.672,,,,,,,,,upper,,
edge_point,,4,7,,,0.364331988095123,1.48233820871907,0,0.466816596687289,,0.672,,,,,,,,,upper,,
edge_point,,4,8,,,0.416456715756624,1.547603130777219,0,0.5503420256598,,0.672,,,,,,,,,upper,,
edge_point,,4,9,,,0.468437660248692,1.618277258890843,0,0.638073724463074,,0.672,,,,,,,,,upper,,
edge_point,,4,10,,,0.52022045211562,1.69408608741072,0,0.729880238475369,,0.672,,,,,,,,,upper,,
edge_point,,4,11,,,0.571750721901698,1.774755110687628,0,0.825603067626394,,0.672,,,,,,,,,upper,,
edge_point,,4,12,,,0.622974100151219,1.860009823072344,0,0.925062609466753,,0.672,,,,,,,,,upper,,
edge_point,,4,13,,,0.673836217408475,1.949575718915647,0,1.02806263213716,,0.672,,,,,,,,,upper,,
edge_point,,4,14,,,0.724282704217755,2.043178292568313,0,1.134393671000709,,0.672,,,,,,,,,upper,,
edge_point,,4,15,,,0.774259191123354,2.140543038381121,0,1.243835632654447,,0.672,,,,,,,,,upper,,
edge_point,,4,16,,,0.823711308669563,2.24139545070485,0,1.35615981082335,,0.672,,,,,,,,,upper,,
edge_point,,4,17,,,0.872584687400672,2.345461023890274,0,1.471130462169706,,0.672,,,,,,,,,upper,,
edge_point,,4,18,,,0.920824957860975,2.452465252288175,0,1.588506049874787,,0.672,,,,,,,,,upper,,
edge_point,,4,19,,,0.968377750594762,2.562133630249328,0,1.708040234196315,,0.672,,,,,,,,,upper,,
edge_point,,4,20,,,1.015188696146326,2.674191652124511,0,1.829482668666357,,0.672,,,,,,,,,upper,,
edge_point,,4,21,,,1.061203425059958,2.788364812264504,0,1.95257964577525,,0.672,,,,,,,,,upper,,
edge_point,,4,22,,,1.10636756787995,2.904378605020082,0,2.077074625216989,,0.672,,,,,,,,,upper,,
edge_point,,4,23,,,1.150626755150593,3.021958524742024,0,2.202708669885128,,0.672,,,,,,,,,upper,,
edge_point,,4,24,,,1.193926617416179,3.140830065781108,0,2.329220808991324,,0.672,,,,,,,,,upper,,
edge_point,,4,25,,,1.236212785221001,3.260718722488111,0,2.456348343359876,,0.672,,,,,,,,,upper,,
edge_point,,4,26,,,1.27743088910935,3.381349989213811,0,2.583827104728182,,0.672,,,,,,,,,upper,,
edge_point,,4,27,,,1.317526559625517,3.502449360308987,0,2.711391678469438,,0.672,,,,,,,,,upper,,
edge_point,,4,28,,,1.356445427313794,3.623742330124415,0,2.838775597347701,,0.672,,,,,,,,,upper,,
edge_point,,4,29,,,1.394133122718473,3.744954393010874,0,2.965711512573088,,0.672,,,,,,,,,upper,,
edge_point,,4,30,,,1.430535276383846,3.865811043319141,0,3.091931347445473,,0.672,,,,,,,,,upper,,
edge_point,,4,31,,,1.465597518854204,3.986037775399994,0,3.217166438190405,,0.672,,,,,,,,,upper,,
edge_point,,4,32,,,1.499265480673839,4.105360083604211,0,3.341147666157669,,0.672,,,,,,,,,upper,,
edge_point,,4,33,,,1.531484792387043,4.223503462282569,0,3.463605585349571,,0.672,,,,,,,,,upper,,
edge_point,,4,34,,,1.562201084538108,4.340193405785847,0,3.584270549271614,,0.672,,,,,,,,,upper,,
edge_point,,4,35,,,1.591359987671325,4.455155408464821,0,3.702872841373802,,0.672,,,,,,,,,upper,,
edge_point,,4,36,,,1.618907132330986,4.568114964670271,0,3.819142813924898,,0.672,,,,,,,,,upper,,
edge_point,,4,37,,,1.644788149061383,4.678797568752973,0,3.932811041119339,,0.672,,,,,,,,,upper,,
edge_point,,4,38,,,1.668948668406808,4.786928715063706,0,4.043608493696164,,0.672,,,,,,,,,upper,,
edge_point,,4,39,,,1.691334320911551,4.892233897953247,0,4.151266744571156,,0.672,,,,,,,,,upper,,
edge_point,,4,40,,,1.711890737119906,4.994438611772374,0,4.255518218297818,,0.672,,,,,,,,,upper,,
edge_point,,4,41,,,1.730563547576163,5.093268350871864,0,4.356096502140845,,0.672,,,,,,,,,upper,,
edge_point,,4,42,,,1.747298382824615,5.188448609602496,0,4.452736744083955,,0.672,,,,,,,,,upper,,
edge_point,,4,43,,,1.762040873409553,5.279704882315047,0,4.545176174729295,,0.672,,,,,,,,,upper,,
edge_point,,4,44,,,1.774736649875269,5.366762663360295,0,4.633154808388779,,0.672,,,,,,,,,upper,,
edge_point,,4,45,,,1.785331342766054,5.449347447089019,0,4.716416408307169,,0.672,,,,,,,,,upper,,
edge_point,,4,46,,,1.7937705826262,5.527184727851994,0,4.794709850216382,,0.672,,,,,,,,,upper,,
edge_point,,4,47,,,1.8,5.6,0,4.867791102934197,,0.672,,,,,,,,,upper,,
waypoint,0,1,0,,,0.0,0.0,0,,0.0,,,,1,,,,,,,,
waypoint,1,1,1,,,0.0,1.1999999984,0,,1.1999999984,,,,1,,,,,,,,
waypoint,2,4,2,,,0.724282704217755,2.043178292568313,0,,2.334393669400709,,,,1,,,,,,,,
waypoint,3,4,3,,,1.465597518854204,3.986037775399994,0,,4.417166436590405,,,,1,,,,,,,,
waypoint,4,4,4,,,1.8,5.6,0,,6.067791101334197,,,,1,,,,,,,,
